name,urls,first
Seurat,https://github.com/satijalab/seurat|https://satijalab.org/seurat/,https://github.com/satijalab/seurat
STAR,https://STAR.readthedocs.io/en/latest/|https://github.com/alexdobin/STAR|https://github.com/alexdobin/STAR/blob/master/doc/STARmanual.pdf,https://STAR.readthedocs.io/en/latest/
Monocle,https://github.com/cole-trapnell-lab/monocle-release|http://cole-trapnell-lab.github.io/monocle-release/|https://cole-trapnell-lab.github.io/monocle3/,https://github.com/cole-trapnell-lab/monocle-release
salmon,https://salmon.readthedocs.io/en/latest/|https://github.com/COMBINE-lab/salmon|https://combine-lab.github.io/salmon/,http://salmon.readthedocs.io/en/latest/
kallisto,https://kallisto.readthedocs.io/en/latest/|https://github.com/pachterlab/kallisto|https://pachterlab.github.io/kallisto/,https://kallisto.readthedocs.io/en/latest/
Scanpy,https://scanpy.readthedocs.io/en/stable/|https://github.com/theislab/scanpy,https://scanpy.readthedocs.io/en/stable/
Harmony,https://github.com/immunogenomics/harmony|https://portals.broadinstitute.org/harmony/,https://github.com/immunogenomics/harmony
CellRanger,https://github.com/10XGenomics/cellranger|https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/what-is-cell-ranger,https://github.com/10XGenomics/cellranger
SCENIC,https://github.com/aertslab/SCENIC|https://resources.aertslab.org/cistarget/|https://scenic.aertslab.org/,https://github.com/aertslab/SCENIC
AUCell,https://bioconductor.org/packages/release/bioc/html/AUCell.html|https://github.com/aertslab/AUCell,https://bioconductor.org/packages/release/bioc/html/AUCell.html
CellPhoneDB,https://cellphonedb.readthedocs.io/en/latest/|https://github.com/Teichlab/cellphonedb|https://docs.hpc.sjtu.edu.cn/app/bioinformatics/cellphonedb.html,https://cellphonedb.readthedocs.io/en/latest/
CellChat,https://github.com/jinworks/CellChat|https://github.com/sqjin/CellChat|https://github.com/sqjin/CellChat/wiki,https://github.com/jinworks/CellChat
inferCNV,https://github.com/broadinstitute/inferCNV,https://github.com/broadinstitute/inferCNV
velocyto,https://github.com/velocyto-team/velocyto.R|http://velocyto.org/,https://github.com/velocyto-team/velocyto.R
scvi-tools,https://scvi-tools.readthedocs.io/en/latest/|https://github.com/YosefLab/scvi-tools|https://docs.scvi-tools.org/en/stable/,https://scvi-tools.readthedocs.io/en/latest/
SingleR,https://bioconductor.org/packages/release/bioc/html/SingleR.html|https://github.com/dviraran/SingleR,https://bioconductor.org/packages/release/bioc/html/SingleR.html
scran,https://bioconductor.org/packages/release/bioc/html/scran.html|https://github.com/MarioniLab/scran,https://bioconductor.org/packages/release/bioc/html/scran.html
BackSPIN,https://github.com/linnarsson-lab/BackSPIN,https://github.com/linnarsson-lab/BackSPIN
DoubletFinder,https://github.com/chris-mcginnis-ucsf/DoubletFinder,https://github.com/chris-mcginnis-ucsf/DoubletFinder
MAST,https://bioconductor.org/packages/release/bioc/html/MAST.html|https://github.com/RGLab/MAST,https://bioconductor.org/packages/release/bioc/html/MAST.html
Rsubread,https://bioconductor.org/packages/release/bioc/html/Rsubread.html|,https://bioconductor.org/packages/release/bioc/html/Rsubread.html
slingshot,https://slingshot.readthedocs.io/en/latest/|https://bioconductor.org/packages/release/bioc/html/slingshot.html|https://github.com/kstreet13/slingshot,https://slingshot.readthedocs.io/en/latest/
scVelo,https://scvelo.readthedocs.io/|https://github.com/theislab/scvelo,https://scvelo.readthedocs.io/
batchelor,https://bioconductor.org/packages/release/bioc/html/batchelor.html|https://github.com/LTLA/batchelor,https://bioconductor.org/packages/release/bioc/html/batchelor.html
Scrublet,https://github.com/AllonKleinLab/scrublet,https://github.com/AllonKleinLab/scrublet
RaceID,https://github.com/dgrun/RaceID3_StemID2_package,https://github.com/dgrun/RaceID3_StemID2_package
MiXCR,https://github.com/milaboratory/mixcr,https://github.com/milaboratory/mixcr
UMI-tools,https://umi-tools.readthedocs.io/en/latest/|https://github.com/CGATOxford/UMI-tools,https://umi-tools.readthedocs.io/en/latest/
SCDE,https://github.com/hms-dbmi/scde,https://github.com/hms-dbmi/scde
Scater,https://bioconductor.org/packages/release/bioc/html/scater.html|https://github.com/Alanocallaghan/scater,https://bioconductor.org/packages/release/bioc/html/scater.html
scuttle,https://bioconductor.org/packages/release/bioc/html/scuttle.html|https://github.com/LTLA/scuttle,https://bioconductor.org/packages/release/bioc/html/scuttle.html
MAGIC,https://MAGIC.readthedocs.io/en/latest/|https://github.com/KrishnaswamyLab/MAGIC,https://MAGIC.readthedocs.io/en/latest/
MIMOSCA,https://github.com/asncd/MIMOSCA,https://github.com/asncd/MIMOSCA
MOFA,https://MOFA.readthedocs.io/en/latest/|https://github.com/bioFAM/MOFA,https://MOFA.readthedocs.io/en/latest/
dynverse,https://github.com/dynverse/dynverse|https://dynverse.org/,https://github.com/dynverse/dynverse
SC3,https://SC3.readthedocs.io/en/latest/|https://bioconductor.org/packages/release/bioc/html/SC3.html|https://github.com/hemberg-lab/sc3,https://SC3.readthedocs.io/en/latest/
nichenetr,https://github.com/saeyslab/nichenetr,https://github.com/saeyslab/nichenetr
bseqsc,https://github.com/shenorrLab/bseqsc,https://github.com/shenorrLab/bseqsc
LIGER,https://github.com/welch-lab/liger|https://github.com/MacoskoLab/LIGER,https://github.com/welch-lab/liger
DPT,http://www.helmholtz-muenchen.de/icb/research/groups/machine-learning/projects/dpt/index.html,http://www.helmholtz-muenchen.de/icb/research/groups/machine-learning/projects/dpt/index.html
scLVM,https://github.com/PMBio/scLVM,https://github.com/PMBio/scLVM
DropletUtils,https://bioconductor.org/packages/release/bioc/html/DropletUtils.html|https://github.com/MarioniLab/DropletUtils,https://bioconductor.org/packages/release/bioc/html/DropletUtils.html
SoupX,https://github.com/constantAmateur/SoupX,https://github.com/constantAmateur/SoupX
SPADE,https://SPADE.readthedocs.io/en/latest/|https://github.com/nolanlab/spade,https://SPADE.readthedocs.io/en/latest/
scMCA,https://github.com/ggjlab/scMCA,https://github.com/ggjlab/scMCA
demuxlet,https://github.com/statgen/demuxlet,https://github.com/statgen/demuxlet
RCA,https://github.com/GIS-SP-Group/RCA,https://github.com/GIS-SP-Group/RCA
ZINB-WaVE,https://github.com/drisso/zinbwave,https://github.com/drisso/zinbwave
scIB,https://scib.readthedocs.io/en/latest/|https://github.com/theislab/scib,https://scib.readthedocs.io/en/latest/
DCA,https://DCA.readthedocs.io/en/latest/|https://github.com/theislab/dca,https://DCA.readthedocs.io/en/latest/
PHATE,https://phate.readthedocs.io/en/latest/|https://phate.readthedocs.io/en/stable/|https://github.com/KrishnaswamyLab/PHATE,https://phate.readthedocs.io/en/latest/
STEMNET,https://git.embl.de/velten/STEMNET,https://git.embl.de/velten/STEMNET
SIMLR,https://bioconductor.org/packages/release/bioc/html/SIMLR.html|https://github.com/BatzoglouLabSU/SIMLR,https://bioconductor.org/packages/release/bioc/html/SIMLR.html
Splatter,https://bioconductor.org/packages/release/bioc/html/splatter.html|https://github.com/Oshlack/splatter,https://bioconductor.org/packages/release/bioc/html/splatter.html
URD,https://github.com/farrellja/URD,https://github.com/farrellja/URD
scumi,https://bitbucket.org/jerry00/scumi-dev,https://bitbucket.org/jerry00/scumi-dev
scanorama,https://github.com/brianhie/scanorama,https://github.com/brianhie/scanorama
SCope,https://SCope.readthedocs.io/en/latest/|https://github.com/aertslab/SCope|https://scope.aertslab.org/,https://SCope.readthedocs.io/en/latest/
cell2location,https://cell2location.readthedocs.io/en/latest/|https://github.com/BayraktarLab/cell2location,https://cell2location.readthedocs.io/en/latest/
bbknn,https://bbknn.readthedocs.io/en/latest/|https://github.com/Teichlab/bbknn,https://bbknn.readthedocs.io/en/latest/
scMC,https://github.com/amsszlh/scMC,https://github.com/amsszlh/scMC
SAVER,https://github.com/mohuangx/SAVER,https://github.com/mohuangx/SAVER
dandelion,https://github.com/zktuong/dandelion,https://github.com/zktuong/dandelion
scmap,https://bioconductor.org/packages/release/bioc/html/scmap.html|https://github.com/hemberg-lab/scmap,https://bioconductor.org/packages/release/bioc/html/scmap.html
MuSiC,https://github.com/xuranw/MuSiC,https://github.com/xuranw/MuSiC
Cellity,https://bioconductor.org/packages/release/bioc/html/cellity.html|https://github.com/teichlab/cellity,https://bioconductor.org/packages/release/bioc/html/cellity.html
bustools,https://github.com/BUStools/bustools,https://github.com/BUStools/bustools
destiny,https://bioconductor.org/packages/release/bioc/html/destiny.html|https://www.helmholtz-muenchen.de/icb/research/groups/quantitative-single-cell-dynamics/software/destiny/index.html,https://bioconductor.org/packages/release/bioc/html/destiny.html
ZIFA,https://github.com/epierson9/ZIFA,https://github.com/epierson9/ZIFA
Libra,https://github.com/neurorestore/Libra,https://github.com/neurorestore/Libra
wot,https://github.com/broadinstitute/wot|http://broadinstitute.github.io/wot/,https://github.com/broadinstitute/wot
Wishbone,http://wishbone.readthedocs.io/en/latest/|https://github.com/ManuSetty/wishbone,http://wishbone.readthedocs.io/en/latest/
TSCAN,https://bioconductor.org/packages/release/bioc/html/TSCAN.html|https://github.com/zji90/TSCAN,https://bioconductor.org/packages/release/bioc/html/TSCAN.html
BEELINE,https://github.com/murali-group/Beeline,https://github.com/murali-group/Beeline
CellTypist,https://celltypist.readthedocs.io/en/latest/|https://github.com/Teichlab/celltypist|https://www.celltypist.org/,https://celltypist.readthedocs.io/en/latest/
Palantir,https://Palantir.readthedocs.io/en/latest/|https://github.com/dpeerlab/Palantir|https://github.com/dpeerlab/palantir,https://Palantir.readthedocs.io/en/latest/
AltAnalyze,https://AltAnalyze.readthedocs.io/en/latest/|https://github.com/nsalomonis/altanalyze|https://www.altanalyze.org/|http://www.altanalyze.org/,https://AltAnalyze.readthedocs.io/en/latest/
umis,https://github.com/vals/umis,https://github.com/vals/umis
scImpute,https://github.com/Vivianstats/scImpute,https://github.com/Vivianstats/scImpute
CellRank,https://cellrank.readthedocs.io/en/latest/|https://cellrank.readthedocs.io/en/stable/|https://github.com/theislab/cellrank,https://cellrank.readthedocs.io/en/latest/
SNN-Cliq,https://github.com/mohuangx/SAVERX|http://bioinfo.uncc.edu/SNNCliq/,https://github.com/mohuangx/SAVERX
Tangram,https://Tangram.readthedocs.io/en/latest/|https://github.com/broadinstitute/Tangram,https://Tangram.readthedocs.io/en/latest/
MOFA2,https://bioconductor.org/packages/release/bioc/html/MOFA2.html|https://github.com/bioFAM/MOFA2,https://bioconductor.org/packages/release/bioc/html/MOFA2.html
celltalker,https://github.com/arc85/celltalker,https://github.com/arc85/celltalker
dragonsc,https://github.com/arc85/dragonsc,https://github.com/arc85/dragonsc
singleseqgset,https://github.com/arc85/singleseqgset,https://github.com/arc85/singleseqgset
CopyKAT,https://github.com/navinlabcode/copykat|https://github.com/navinlabcode/CopyKAT,https://github.com/navinlabcode/copykat
NetworkInference,https://NetworkInference.readthedocs.io/en/latest/|https://github.com/Tchanders/NetworkInference.jl,https://NetworkInference.readthedocs.io/en/latest/
UCell,https://bioconductor.org/packages/release/bioc/html/UCell.html|https://github.com/carmonalab/UCell,https://bioconductor.org/packages/release/bioc/html/UCell.html
scArches,https://scarches.readthedocs.io/en/latest/|https://github.com/theislab/scarches,https://scarches.readthedocs.io/en/latest/
CIDR,https://github.com/VCCRI/CIDR,https://github.com/VCCRI/CIDR
txburst,https://github.com/sandberg-lab/txburst,https://github.com/sandberg-lab/txburst
VisCello,https://github.com/tanlabcode/VisCello|https://www.nature.com/articles/s41467-018-07931-2,https://github.com/tanlabcode/VisCello
BASiCS,https://bioconductor.org/packages/release/bioc/html/BASiCS.html|https://github.com/catavallejos/BASiCS,https://bioconductor.org/packages/release/bioc/html/BASiCS.html
miloR,https://bioconductor.org/packages/release/bioc/html/miloR.html|https://github.com/MarioniLab/miloR,https://bioconductor.org/packages/release/bioc/html/miloR.html
GSEApy,https://gseapy.readthedocs.io/en/latest/|https://github.com/zqfang/GSEApy,https://gseapy.readthedocs.io/en/latest/
scGen,https://scgen.readthedocs.io/en/latest/|https://github.com/theislab/scgen,https://scgen.readthedocs.io/en/latest/
Garnett,https://Garnett.readthedocs.io/en/latest/|https://github.com/cole-trapnell-lab/garnett,https://Garnett.readthedocs.io/en/latest/
CellBender,https://cellbender.readthedocs.io/en/stable/|https://github.com/broadinstitute/CellBender,https://cellbender.readthedocs.io/en/stable/
matchSCore2,https://github.com/elimereu/matchSCore2,https://github.com/elimereu/matchSCore2
TraCeR,https://TraCeR.readthedocs.io/en/latest/|https://github.com/teichlab/tracer|https://github.com/Teichlab/tracer,https://TraCeR.readthedocs.io/en/latest/
WaveCrest,https://github.com/lengning/WaveCrest,https://github.com/lengning/WaveCrest
DistMap,https://github.com/rajewsky-lab/distmap,https://github.com/rajewsky-lab/distmap
kBET,https://github.com/theislab/kBET,https://github.com/theislab/kBET
cNMF,https://github.com/dylkot/cNMF,https://github.com/dylkot/cNMF
scsim,https://github.com/dylkot/scsim,https://github.com/dylkot/scsim
GLM-PCA,https://github.com/willtownes/glmpca,https://github.com/willtownes/glmpca
souporcell,https://github.com/wheaton5/souporcell,https://github.com/wheaton5/souporcell
ScType,https://github.com/IanevskiAleksandr/sc-type,https://github.com/IanevskiAleksandr/sc-type
CellOracle,https://github.com/morris-lab/CellOracle,https://github.com/morris-lab/CellOracle
decoupler,https://decoupler-py.readthedocs.io/en/latest/|https://github.com/saezlab/decoupler-py|https://github.com/saezlab/decoupler,https://decoupler-py.readthedocs.io/en/latest/
scPred,https://github.com/powellgenomicslab/scPred,https://github.com/powellgenomicslab/scPred
ProjecTILs,https://github.com/carmonalab/ProjecTILs,https://github.com/carmonalab/ProjecTILs
scDblFinder,https://bioconductor.org/packages/release/bioc/html/scDblFinder.html|https://github.com/plger/scDblFinder,https://bioconductor.org/packages/release/bioc/html/scDblFinder.html
metacells,https://metacells.readthedocs.io/en/latest/|https://github.com/tanaylab/metacells,https://metacells.readthedocs.io/en/latest/
novoSpaRc,https://github.com/rajewsky-lab/novosparc|https://github.com/rajewsky-lab/novoSpaRc,https://github.com/rajewsky-lab/novosparc
SINCERA,https://github.com/xu-lab/SINCERA|https://research.cchmc.org/pbge/sincera.html,https://github.com/xu-lab/SINCERA
zUMIs,https://github.com/sdparekh/zUMIs,https://github.com/sdparekh/zUMIs
muscat,https://muscat.readthedocs.io/en/latest/|https://bioconductor.org/packages/release/bioc/html/muscat.html|https://github.com/HelenaLC/muscat,https://muscat.readthedocs.io/en/latest/
SingleCellSignalR,https://bioconductor.org/packages/release/bioc/html/SingleCellSignalR.html|https://github.com/SCA-IRCM/SingleCellSignalR,https://bioconductor.org/packages/release/bioc/html/SingleCellSignalR.html
decontX,https://bioconductor.org/packages/release/bioc/html/celda.html|https://github.com/campbio/decontX,https://bioconductor.org/packages/release/bioc/html/celda.html
CellBench,https://bioconductor.org/packages/release/bioc/html/CellBench.html|https://github.com/shians/cellbench,https://bioconductor.org/packages/release/bioc/html/CellBench.html
FateID,https://github.com/dgrun/FateID,https://github.com/dgrun/FateID
Dynamo,https://Dynamo.readthedocs.io/en/latest/|https://github.com/aristoteleo/dynamo-release,https://Dynamo.readthedocs.io/en/latest/
cellassign,https://github.com/irrationone/cellassign,https://github.com/irrationone/cellassign
LIANA,https://github.com/saezlab/liana|https://github.com/saezlab/LIANA,https://github.com/saezlab/liana
scvis,https://bitbucket.org/jerry00/scvis-dev,https://bitbucket.org/jerry00/scvis-dev
MetaCell,https://github.com/tanaylab/metacell,https://github.com/tanaylab/metacell
SCODE,https://github.com/hmatsu1226/SCODE,https://github.com/hmatsu1226/SCODE
GLUE,https://GLUE.readthedocs.io/en/latest/|https://github.com/gao-lab/GLUE,https://GLUE.readthedocs.io/en/latest/
SingleCellNet,https://github.com/pcahan1/singleCellNet|https://github.com/pcahan1/SingleCellNet,https://github.com/pcahan1/singleCellNet
SCENT,https://github.com/aet21/SCENT,https://github.com/aet21/SCENT
trendsceek,https://github.com/edsgard/trendsceek,https://github.com/edsgard/trendsceek
MetaNeighbor,https://bioconductor.org/packages/release/bioc/html/MetaNeighbor.html|https://github.com/gillislab/MetaNeighbor,https://bioconductor.org/packages/release/bioc/html/MetaNeighbor.html
scGPT,https://scGPT.readthedocs.io/en/latest/|https://github.com/bowang-lab/scGPT,https://scGPT.readthedocs.io/en/latest/
SPRING,https://SPRING.readthedocs.io/en/latest/|https://github.com/AllonKleinLab/SPRING,https://SPRING.readthedocs.io/en/latest/
scenicplus,https://scenicplus.readthedocs.io/en/latest/|https://github.com/aertslab/scenicplus,https://scenicplus.readthedocs.io/en/latest/
DrImpute,https://github.com/ikwak2/DrImpute|https://github.com/gongx030/DrImpute,https://github.com/ikwak2/DrImpute
PBA,https://github.com/AllonKleinLab/PBA,https://github.com/AllonKleinLab/PBA
Conos,https://github.com/hms-dbmi/conos|https://github.com/kharchenkolab/conos,https://github.com/hms-dbmi/conos
SCNorm,https://github.com/rhondabacher/SCnorm,https://github.com/rhondabacher/SCnorm
Bisque,https://github.com/cozygene/bisque,https://github.com/cozygene/bisque
SpaOTsc,https://github.com/zcang/SpaOTsc,https://github.com/zcang/SpaOTsc
bigSCale2,https://github.com/iaconogi/bigSCale2,https://github.com/iaconogi/bigSCale2
BayesPrism,https://github.com/Danko-Lab/TED|https://github.com/Danko-Lab/BayesPrism,https://github.com/Danko-Lab/TED
scDeepCluster,https://github.com/ttgump/scDeepCluster,https://github.com/ttgump/scDeepCluster
GPfates,https://github.com/Teichlab/GPfates,https://github.com/Teichlab/GPfates
SAUCIE,https://github.com/KrishnaswamyLab/SAUCIE,https://github.com/KrishnaswamyLab/SAUCIE
PySCUBA,https://PySCUBA.readthedocs.io/en/latest/|https://github.com/GGiecold/PySCUBA,https://PySCUBA.readthedocs.io/en/latest/
SCUBA,https://SCUBA.readthedocs.io/en/latest/|https://github.com/gcyuan/SCUBA,https://SCUBA.readthedocs.io/en/latest/
IronThrone-GoT,https://github.com/landau-lab/IronThrone-GoT,https://github.com/landau-lab/IronThrone-GoT
scBERT,https://github.com/TencentAILabHealthcare/scBERT,https://github.com/TencentAILabHealthcare/scBERT
DESC,https://DESC.readthedocs.io/en/latest/|https://github.com/eleozzr/desc,https://DESC.readthedocs.io/en/latest/
pcaReduce,https://github.com/JustinaZ/pcaReduce,https://github.com/JustinaZ/pcaReduce
GiniClust,https://github.com/lanjiangboston/GiniClust,https://github.com/lanjiangboston/GiniClust
scMerge,https://bioconductor.org/packages/release/bioc/html/scMerge.html|https://github.com/SydneyBioX/scMerge,https://bioconductor.org/packages/release/bioc/html/scMerge.html
ALRA,https://github.com/KlugerLab/ALRA,https://github.com/KlugerLab/ALRA
scDD,https://bioconductor.org/packages/release/bioc/html/scDD.html|https://github.com/kdkorthauer/scDD,https://bioconductor.org/packages/release/bioc/html/scDD.html
Nebulosa,https://bioconductor.org/packages/release/bioc/html/Nebulosa.html|https://github.com/powellgenomicslab/Nebulosa,https://bioconductor.org/packages/release/bioc/html/Nebulosa.html
scCATCH,https://github.com/ZJUFanLab/scCATCH,https://github.com/ZJUFanLab/scCATCH
M3Drop,https://bioconductor.org/packages/release/bioc/html/M3Drop.html|https://github.com/tallulandrews/M3Drop,https://bioconductor.org/packages/release/bioc/html/M3Drop.html
Vireo,https://Vireo.readthedocs.io/en/latest/|https://github.com/single-cell-genetics/vireo,https://Vireo.readthedocs.io/en/latest/
DEsingle,https://bioconductor.org/packages/release/bioc/html/DEsingle.html|https://github.com/miaozhun/DEsingle,https://bioconductor.org/packages/release/bioc/html/DEsingle.html
VISION,https://github.com/YosefLab/VISION,https://github.com/YosefLab/VISION
scTDA,https://github.com/pcamara/scTDA,https://github.com/pcamara/scTDA
DeepImpute,https://github.com/lanagarmire/DeepImpute,https://github.com/lanagarmire/DeepImpute
CHETAH,https://bioconductor.org/packages/release/bioc/html/CHETAH.html|https://github.com/jdekanter/CHETAH,https://bioconductor.org/packages/release/bioc/html/CHETAH.html
STREAM,https://github.com/pinellolab/stream|https://github.com/pinellolab/STREAM,https://github.com/pinellolab/stream
scGNN,https://scGNN.readthedocs.io/en/latest/|https://github.com/scgnn/scGNN,https://scGNN.readthedocs.io/en/latest/
dropbead,https://github.com/rajewsky-lab/dropbead,https://github.com/rajewsky-lab/dropbead
jackstraw,https://github.com/ncchung/jackstraw|https://cran.r-project.org/web/packages/jackstraw/jackstraw.pdf,https://github.com/ncchung/jackstraw
SCINA,https://github.com/jcao89757/SCINA,https://github.com/jcao89757/SCINA
TRUST4,https://github.com/liulab-dfci/TRUST4,https://github.com/liulab-dfci/TRUST4
iTALK,https://github.com/Coolgenome/iTALK,https://github.com/Coolgenome/iTALK
scCODA,https://scCODA.readthedocs.io/en/latest/|https://github.com/theislab/scCODA,https://scCODA.readthedocs.io/en/latest/
scVAE,https://scVAE.readthedocs.io/en/latest/|https://github.com/chgroenbech/scVAE,https://scVAE.readthedocs.io/en/latest/
HoneyBADGER,https://HoneyBADGER.readthedocs.io/en/latest/|https://github.com/JEFworks/HoneyBADGER,https://HoneyBADGER.readthedocs.io/en/latest/
glmGamPoi,https://bioconductor.org/packages/release/bioc/html/glmGamPoi.html|https://github.com/const-ae/glmGamPoi,https://bioconductor.org/packages/release/bioc/html/glmGamPoi.html
zingeR,https://github.com/statOmics/zingeR,https://github.com/statOmics/zingeR
scds,https://bioconductor.org/packages/release/bioc/html/scds.html|https://github.com/kostkalab/scds,https://bioconductor.org/packages/release/bioc/html/scds.html
cluster_diffex,https://github.com/simslab/cluster_diffex2018,https://github.com/simslab/cluster_diffex2018
VASC,https://github.com/wang-research/VASC,https://github.com/wang-research/VASC
Pegasus,https://Pegasus.readthedocs.io/en/latest/|https://github.com/klarman-cell-observatory/pegasus,https://Pegasus.readthedocs.io/en/latest/
scPlot,https://github.com/klarman-cell-observatory/scPlot,https://github.com/klarman-cell-observatory/scPlot
SAMap,https://github.com/atarashansky/SAMap,https://github.com/atarashansky/SAMap
NATMI,https://github.com/forrest-lab/NATMI,https://github.com/forrest-lab/NATMI
DoubletDecon,https://github.com/EDePasquale/DoubletDecon,https://github.com/EDePasquale/DoubletDecon
SINCERITIES,https://github.com/CABSEL/SINCERITIES,https://github.com/CABSEL/SINCERITIES
cb_sniffer,https://github.com/sridnona/cb_sniffer,https://github.com/sridnona/cb_sniffer
pCreode,https://github.com/KenLauLab/pCreode,https://github.com/KenLauLab/pCreode
ACTINN,https://github.com/mafeiyang/ACTINN,https://github.com/mafeiyang/ACTINN
Augur,https://Augur.readthedocs.io/en/latest/|https://github.com/neurorestore/Augur,https://Augur.readthedocs.io/en/latest/
speckle,https://bioconductor.org/packages/release/bioc/html/speckle.html|https://github.com/phipsonlab/speckle,https://bioconductor.org/packages/release/bioc/html/speckle.html
CNNC,https://github.com/xiaoyeye/CNNC,https://github.com/xiaoyeye/CNNC
Oscope,https://bioconductor.org/packages/release/bioc/html/Oscope.html|,https://bioconductor.org/packages/release/bioc/html/Oscope.html
anchor,https://github.com/yeolab/anchor,https://github.com/yeolab/anchor
bonvoyage,https://github.com/yeolab/bonvoyage,https://github.com/yeolab/bonvoyage
Outrigger,https://github.com/YeoLab/outrigger,https://github.com/YeoLab/outrigger
SiCeLoRe,https://github.com/ucagenomix/sicelore,https://github.com/ucagenomix/sicelore
dropEst,https://dropEst.readthedocs.io/en/latest/|https://github.com/hms-dbmi/dropEst,https://dropEst.readthedocs.io/en/latest/
SAVER-X,https://github.com/jingshuw/SAVERX,https://github.com/jingshuw/SAVERX
CellCall,https://github.com/ShellyCoder/cellcall,https://github.com/ShellyCoder/cellcall
scScope,https://github.com/AltschulerWu-Lab/scScope,https://github.com/AltschulerWu-Lab/scScope
scGAN,https://github.com/imsb-uke/scGAN,https://github.com/imsb-uke/scGAN
SLICER,https://SLICER.readthedocs.io/en/latest/|https://github.com/jw156605/SLICER,https://SLICER.readthedocs.io/en/latest/
scisorseqr,https://github.com/noush-joglekar/scisorseqr,https://github.com/noush-joglekar/scisorseqr
ICELLNET,https://github.com/soumelis-lab/ICELLNET,https://github.com/soumelis-lab/ICELLNET
MELD,https://MELD.readthedocs.io/en/latest/|https://github.com/KrishnaswamyLab/MELD,https://MELD.readthedocs.io/en/latest/
Symphony,https://github.com/immunogenomics/symphony,https://github.com/immunogenomics/symphony
solo,https://solo.readthedocs.io/en/latest/|https://github.com/calico/Solo|https://github.com/calico/solo,https://solo.readthedocs.io/en/latest/
BPSC,https://github.com/nghiavtr/BPSC,https://github.com/nghiavtr/BPSC
ShinyCell,https://github.com/SGDDNB/ShinyCell,https://github.com/SGDDNB/ShinyCell
Hotspot,https://Hotspot.readthedocs.io/en/latest/|https://github.com/Yoseflab/Hotspot,https://Hotspot.readthedocs.io/en/latest/
LEAP,https://LEAP.readthedocs.io/en/latest/|https://cran.r-project.org/web/packages/LEAP/index.html,https://LEAP.readthedocs.io/en/latest/
scdney,https://github.com/sydneybiox/scdney,https://github.com/sydneybiox/scdney
CSN,https://github.com/wys8c764/CSN,https://github.com/wys8c764/CSN
CPA,https://CPA.readthedocs.io/en/latest/|https://github.com/facebookresearch/CPA|https://github.com/theislab/CPA,https://CPA.readthedocs.io/en/latest/
powsimR,https://github.com/bvieth/powsimR,https://github.com/bvieth/powsimR
CellTagR,https://github.com/morris-lab/CellTagR,https://github.com/morris-lab/CellTagR
countClust,https://github.com/kkdey/CountClust|https://github.com/kkdey/countClust,https://github.com/kkdey/CountClust
AutoImpute,https://AutoImpute.readthedocs.io/en/latest/|https://github.com/divyanshu-talwar/AutoImpute,https://AutoImpute.readthedocs.io/en/latest/
FLAMES,https://bioconductor.org/packages/release/bioc/html/FLAMES.html|https://github.com/LuyiTian/FLAMES,https://bioconductor.org/packages/release/bioc/html/FLAMES.html
MAESTRO,https://MAESTRO.readthedocs.io/en/latest/|https://github.com/liulab-dfci/MAESTRO,https://MAESTRO.readthedocs.io/en/latest/
MATCHER,https://github.com/jw156605/MATCHER,https://github.com/jw156605/MATCHER
scone,https://scone.readthedocs.io/en/latest/|https://bioconductor.org/packages/release/bioc/html/scone.html|https://github.com/YosefLab/scone,https://scone.readthedocs.io/en/latest/
Scribe,https://Scribe.readthedocs.io/en/latest/|https://github.com/aristoteleo/Scribe-py|https://github.com/cole-trapnell-lab/Scribe,https://Scribe.readthedocs.io/en/latest/
SoptSC,https://github.com/WangShuxiong/SoptSC,https://github.com/WangShuxiong/SoptSC
ASAP,https://ASAP.readthedocs.io/en/latest/|https://github.com/DeplanckeLab/ASAP,https://ASAP.readthedocs.io/en/latest/
SinNLRR,https://github.com/zrq0123/SinNLRR,https://github.com/zrq0123/SinNLRR
CellTrek,https://github.com/navinlabcode/CellTrek,https://github.com/navinlabcode/CellTrek
dittoSeq,https://bioconductor.org/packages/release/bioc/html/dittoSeq.html|https://github.com/dtm2451/DittoSeq|https://github.com/dtm2451/dittoSeq,https://bioconductor.org/packages/release/bioc/html/dittoSeq.html
scIGANs,https://github.com/xuyungang/scIGANs,https://github.com/xuyungang/scIGANs
geosketch,https://github.com/brianhie/geosketch,https://github.com/brianhie/geosketch
reCAT,https://github.com/tinglab/reCAT,https://github.com/tinglab/reCAT
scClassify,https://bioconductor.org/packages/release/bioc/html/scClassify.html|https://github.com/SydneyBioX/scClassify,https://bioconductor.org/packages/release/bioc/html/scClassify.html
densVis,https://github.com/hhcho/densvis,https://github.com/hhcho/densvis
scirpy,https://scirpy.readthedocs.io/en/latest/|https://github.com/icbi-lab/scirpy,https://scirpy.readthedocs.io/en/latest/
scAI,https://github.com/sqjin/scAI,https://github.com/sqjin/scAI
BRIE,https://BRIE.readthedocs.io/en/latest/|https://github.com/huangyh09/brie|https://github.com/huangyh09/BRIE,https://BRIE.readthedocs.io/en/latest/
scTE,https://github.com/JiekaiLab/scTE,https://github.com/JiekaiLab/scTE
SciBet,https://github.com/PaulingLiu/scibet,https://github.com/PaulingLiu/scibet
